Email_ID,Subject,From_Email,From_Name,Received_Date,Category,Invoice_Number,Amount,Vendor,Due_Date,OneDrive_Link,Xero_Link,Processing_Status,Processed_At
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB9707AAA=,Bill INV-1006 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-12-17T00:00:00.000Z,xero_with_pdf,INV-1006,1320.0,Align.Build Pty Ltd,2024-12-24T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-1006.pdf,https://go.xero.com/invoice/INV-1006,Processed,2024-12-17T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB978VAAA=,Invoice INV-0121 from Taxcellent Business Advisors Pty Ltd for Rudra Projects & Developments Pty Ltd,,,2024-12-16T00:00:00.000Z,standard_pdf,INV-0121,2200.0,Taxcellent Business Advisors Pty Ltd,2024-12-23T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0121.pdf,,Processed,2024-12-16T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB97-4AAA=,Invoice INV-0981 from Align.Build Pty Ltd for Marconi Court Pty Ltd,,,2024-12-03T00:00:00.000Z,standard_pdf,INV-0981,484.0,Align.Build Pty Ltd,2024-12-10T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0981.pdf,,Processed,2024-12-03T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB97-lAAA=,Invoice INV-0978 from Align.Build Pty Ltd for Luck Street Trust,,,2024-12-03T00:00:00.000Z,standard_pdf,INV-0978,226.88,Align.Build Pty Ltd,2024-12-10T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0978.pdf,,Processed,2024-12-03T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB979uAAA=,Bill INV-0981 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-12-03T00:00:00.000Z,xero_with_pdf,INV-0981,484.0,Align.Build Pty Ltd,2024-12-10T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0981.pdf,https://go.xero.com/invoice/INV-0981,Processed,2024-12-03T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB979vAAA=,Bill INV-0978 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-12-03T00:00:00.000Z,xero_with_pdf,INV-0978,226.88,Align.Build Pty Ltd,2024-12-10T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0978.pdf,https://go.xero.com/invoice/INV-0978,Processed,2024-12-03T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB971xAAA=,Invoice INV-0962 from Align.Build Pty Ltd for Luck Street Trust,,,2024-11-19T00:00:00.000Z,standard_pdf,INV-0962,90.75,Align.Build Pty Ltd,2024-11-26T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0962.pdf,,Processed,2024-11-19T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB99G-AAA=,Invoice INV-0965 from Align.Build Pty Ltd for Marconi Court Pty Ltd,,,2024-11-19T00:00:00.000Z,standard_pdf,INV-0965,176.0,Align.Build Pty Ltd,2024-11-26T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0965.pdf,,Processed,2024-11-19T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB99HAAAA=,Invoice INV-0939 from Align.Build Pty Ltd for Luck Street Trust,,,2024-11-05T00:00:00.000Z,standard_pdf,INV-0939,408.38,Align.Build Pty Ltd,2024-11-12T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0939.pdf,,Processed,2024-11-05T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB99G3AAA=,Invoice INV-0941 from Align.Build Pty Ltd for Marconi Court Pty Ltd,,,2024-11-05T00:00:00.000Z,standard_pdf,INV-0941,2904.0,Align.Build Pty Ltd,2024-11-12T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0941.pdf,,Processed,2024-11-05T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB99GwAAA=,Bill INV-0939 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-11-05T00:00:00.000Z,xero_with_pdf,INV-0939,408.38,Align.Build Pty Ltd,2024-11-12T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0939.pdf,https://go.xero.com/invoice/INV-0939,Processed,2024-11-05T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB99GxAAA=,Bill INV-0941 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-11-05T00:00:00.000Z,xero_with_pdf,INV-0941,2904.0,Align.Build Pty Ltd,2024-11-12T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0941.pdf,https://go.xero.com/invoice/INV-0941,Processed,2024-11-05T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB976AAAA=,Invoice INV-0056 from Taxcellent Business Advisors Pty Ltd for Rudra Projects & Developments Pty Ltd,,,2024-10-22T00:00:00.000Z,standard_pdf,INV-0056,11000.0,Rudra Projects & Developments Pty Ltd,2024-11-22T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0056.pdf,,Processed,2024-10-22T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB99QDAAA=,Invoice INV-0904 from Align.Build Pty Ltd for Luck Street Trust,,,2024-10-08T00:00:00.000Z,standard_pdf,INV-0904,317.63,Align.Build Pty Ltd,2024-10-15T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0904.pdf,,Processed,2024-10-08T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB99QEAAA=,Invoice INV-0907 from Align.Build Pty Ltd for Marconi Court Pty Ltd,,,2024-10-08T00:00:00.000Z,standard_pdf,INV-0907,792.0,Align.Build Pty Ltd,2024-10-15T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0907.pdf,,Processed,2024-10-08T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB99OOAAA=,Bill INV-0904 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-10-08T00:00:00.000Z,xero_with_pdf,INV-0904,317.63,Align.Build Pty Ltd,2024-10-15T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0904.pdf,https://go.xero.com/invoice/INV-0904,Processed,2024-10-08T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB99OPAAA=,Bill INV-0907 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-10-08T00:00:00.000Z,xero_with_pdf,INV-0907,792.0,Align.Build Pty Ltd,2024-10-15T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0907.pdf,https://go.xero.com/invoice/INV-0907,Processed,2024-10-08T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB99RUAAA=,Bill INV-0884 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-09-24T00:00:00.000Z,xero_with_pdf,INV-0884,4356.0,Align.Build Pty Ltd,2024-10-01T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0884.pdf,https://go.xero.com/invoice/INV-0884,Processed,2024-09-24T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB99VnAAA=,Bill INV-0877 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-09-10T00:00:00.000Z,xero_with_pdf,INV-0877,90.75,Align.Build Pty Ltd,2024-09-17T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0877.pdf,https://go.xero.com/invoice/INV-0877,Processed,2024-09-10T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB99VmAAA=,Bill INV-0875 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-09-10T00:00:00.000Z,xero_with_pdf,INV-0875,1804.0,Align.Build Pty Ltd,2024-09-17T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0875.pdf,https://go.xero.com/invoice/INV-0875,Processed,2024-09-10T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB9_uaAAA=,Bill INV-0843 from Align.Build Pty Ltd is due soon,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-08-27T00:00:00.000Z,xero_with_pdf,INV-0843,3811.5,Align.Build Pty Ltd,2024-09-03T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0843.pdf,https://go.xero.com/invoice/INV-0843,Processed,2024-08-27T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB9_tYAAA=,Bill INV-0847 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-08-27T00:00:00.000Z,xero_with_pdf,INV-0847,1144.0,Align.Build Pty Ltd,2024-09-03T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0847.pdf,https://go.xero.com/invoice/INV-0847,Processed,2024-08-27T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB9_0SAAA=,Bill INV-0807 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-08-02T00:00:00.000Z,xero_with_pdf,INV-0807,862.13,Align.Build Pty Ltd,2024-08-09T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0807.pdf,https://go.xero.com/invoice/INV-0807,Processed,2024-08-02T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB9_0RAAA=,Bill INV-0809 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-08-02T00:00:00.000Z,xero_with_pdf,INV-0809,2860.0,Align.Build Pty Ltd,2024-08-09T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0809.pdf,https://go.xero.com/invoice/INV-0809,Processed,2024-08-02T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB_ACNAAA=,Bill INV-0787 from Align.Build Pty Ltd is due soon,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-07-18T00:00:00.000Z,xero_with_pdf,INV-0787,1540.0,Align.Build Pty Ltd,2024-07-25T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0787.pdf,https://go.xero.com/invoice/INV-0787,Processed,2024-07-18T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB_ACOAAA=,Bill INV-0786 from Align.Build Pty Ltd is due soon,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-07-18T00:00:00.000Z,xero_with_pdf,INV-0786,1270.5,Align.Build Pty Ltd,2024-07-25T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0786.pdf,https://go.xero.com/invoice/INV-0786,Processed,2024-07-18T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB_ABtAAA=,Bill INV-0787 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-07-18T00:00:00.000Z,xero_with_pdf,INV-0787,1540.0,Align.Build Pty Ltd,2024-07-25T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0787.pdf,https://go.xero.com/invoice/INV-0787,Processed,2024-07-18T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB_ABuAAA=,Bill INV-0786 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-07-18T00:00:00.000Z,xero_with_pdf,INV-0786,1270.5,Align.Build Pty Ltd,2024-07-25T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0786.pdf,https://go.xero.com/invoice/INV-0786,Processed,2024-07-18T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB_AGKAAA=,Bill INV-0760 from Align.Build Pty Ltd is due soon,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-07-03T00:00:00.000Z,xero_with_pdf,INV-0760,181.5,Align.Build Pty Ltd,2024-07-10T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0760.pdf,https://go.xero.com/invoice/INV-0760,Processed,2024-07-03T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB_AGLAAA=,Bill INV-0758 from Align.Build Pty Ltd is due soon,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-07-03T00:00:00.000Z,xero_with_pdf,INV-0758,792.0,Align.Build Pty Ltd,2024-07-10T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0758.pdf,https://go.xero.com/invoice/INV-0758,Processed,2024-07-03T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB_AFWAAA=,Bill INV-0760 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-07-03T00:00:00.000Z,xero_with_pdf,INV-0760,181.5,Align.Build Pty Ltd,2024-07-10T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0760.pdf,https://go.xero.com/invoice/INV-0760,Processed,2024-07-03T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB_AFXAAA=,Bill INV-0758 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-07-03T00:00:00.000Z,xero_with_pdf,INV-0758,792.0,Align.Build Pty Ltd,2024-07-10T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0758.pdf,https://go.xero.com/invoice/INV-0758,Processed,2024-07-03T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB_ALaAAA=,Bill INV-0757 from Davies Construction (TAS) Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-06-04T00:00:00.000Z,xero_with_pdf,INV-0757,1155.0,Luck Street Trust,2024-06-11T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0757.pdf,https://go.xero.com/invoice/INV-0757,Processed,2024-06-04T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB_ANHAAA=,Bill INV-0728 from Align.Build Pty Ltd is due soon,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-06-04T00:00:00.000Z,xero_with_pdf,INV-0728,594.0,Align.Build Pty Ltd,2024-06-11T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0728.pdf,https://go.xero.com/invoice/INV-0728,Processed,2024-06-04T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB_BHeAAA=,Bill INV-0698 from Align.Build Pty Ltd is due,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-05-07T00:00:00.000Z,xero_with_pdf,INV-0698,2314.13,Align.Build Pty Ltd,2024-05-14T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0698.pdf,https://go.xero.com/invoice/INV-0698,Processed,2024-05-07T00:00:00.000Z
AAMkADQyZmU2Mjk0LTU2YjktNDdhMS05YzE3LWJlNjNkZGQ0MWVhZgBGAAAAAAAckzNzsX2FRYp2SXd_PzQPBwAAVfusFxFLSIhkFoo9H3MfAAAAAAEMAAAAVfusFxFLSIhkFoo9H3MfAAAB_BNOAAA=,Bill INV-0663 from Align.Build Pty Ltd is due soon,invoicereminders@post.xero.com,invoicereminders@post.xero.com,2024-04-09T00:00:00.000Z,xero_with_pdf,INV-0663,998.25,Align.Build Pty Ltd,2024-04-16T00:00:00.000Z,https://rudraprojects-my.sharepoint.com/personal/satyagala_rudraprojects_onmicrosoft_com/Documents/Invoice_Attachments/2025-09-06/Invoice%20INV-0663.pdf,https://go.xero.com/invoice/INV-0663,Processed,2024-04-09T00:00:00.000Z
